,name,lastName,uri,imageUri,worthChange,age,source,industry,gender,country,timestamp,headquarters,state,realTimeWorth,realTimeRank,realTimePosition,squareImage,position,rank,worth,title,government,pay,managementAssets
1326,Marian Ilitch,Ilitch,marian-ilitch,marian-ilitch,0.0,90.0,Little Caesars,Food & Beverage,F,United States,1681550402482,MI,Michigan,4302.0,672.0,672.0,//specials-images.forbesimg.com/imageserve/5ceaa35f9736330008a9ff96/416x416.jpg?background=000000&cropX1=338&cropX2=1995&cropY1=56&cropY2=1715,487.0,484.0,3800.0,,,,
1327,Mary Alice Dorrance Malone,Malone,mary-alice-dorrance-malone,no-pic-female,-28.775,73.0,Campbell Soup,Food & Beverage,F,United States,1681550402482,PA,Pennsylvania,4187.307,698.0,698.0,,488.0,484.0,3800.0,,,,
1328,Yuri Milner,Milner,yuri-milner,yuri-milner,0.0,61.0,tech investments,Finance & Investments,M,Israel,1681550402482,CA,California,6754.0,374.0,374.0,//specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/416x416.jpg?background=000000&cropX1=288&cropX2=2738&cropY1=20&cropY2=2468,489.0,484.0,3800.0,"Partner, DST Global",False,,
1329,Emanuele (Lino) Saputo,Saputo,emanuele-lino-saputo,emanuele-lino-saputo,66.482,86.0,cheese,Food & Beverage,M,Canada,1681550402482,,,5113.464,548.0,548.0,//specials-images.forbesimg.com/imageserve/5e74437e2a573300068fcd76/416x416.jpg?background=000000&cropX1=0&cropX2=1092&cropY1=284&cropY2=1376,490.0,484.0,3800.0,"Chairman, Saputo Inc.",False,,
1330,Shaul Shani,Shani,shaul-shani,no-pic,-4.115,68.0,telecom,Telecom,M,Israel,1681550402482,,,3986.821,727.0,727.0,//specials-images.forbesimg.com/imageserve/5c70c53fa7ea431000433e99/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=24&cropY2=624,491.0,484.0,3800.0,,,,
1331,Harry Stine,Stine,harry-stine,harry-stine,0.0,81.0,agriculture,Food & Beverage,M,United States,1681550402482,IA,Iowa,7408.342,319.0,319.0,https://specials-images.forbesimg.com/imageserve/59d7ff5531358e542c036ed6/416x416.jpg?background=000000&cropX1=324&cropX2=1197&cropY1=116&cropY2=989,492.0,484.0,3800.0,,,,
1332,Jeff Sutton,Sutton,jeff-sutton,no-pic,0.0,63.0,real estate,Real Estate,M,United States,1681550402483,NY,New York,2522.658,1259.0,1259.0,https://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,493.0,484.0,3800.0,,,,
1333,Abdulla bin Ahmad Al Ghurair,Al Ghurair,abdulla-bin-ahmad-al-ghurair,abdulla-bin-ahmad-al-ghurair,56.909,,diversified,Diversified,M,United Arab Emirates,1681550402483,,,3012.271,1019.0,1019.0,//specials-images.forbesimg.com/imageserve/5a988f2e4bbe6f0fa8271657/416x416.jpg?background=000000&cropX1=648&cropX2=1589&cropY1=256&cropY2=1197,494.0,494.0,3700.0,,,,
1334,David Barclay,Barclay,david-barclay,no-pic,,88.0,"media, retail",Diversified,M,United Kingdom,1616007531059,,,,,,https://specials-images.forbesimg.com/imageserve/605375c9a56d2a3eb3d1b586/416x416.jpg?background=000000&cropX1=0&cropX2=836&cropY1=0&cropY2=836,495.0,494.0,3700.0,,,,
1335,Neil Bluhm,Bluhm,neil-bluhm,neil-bluhm,-3.305,85.0,real estate,Real Estate,M,United States,1681550402482,IL,Illinois,5926.394,451.0,451.0,//specials-images.forbesimg.com/imageserve/5d8ad87818444200084e723e/416x416.jpg?background=000000&cropX1=0&cropX2=768&cropY1=58&cropY2=826,496.0,494.0,3700.0,,,,
1336,David Bonderman,Bonderman,david-bonderman,david-bonderman,-26.46,80.0,private equity,Finance & Investments,M,United States,1681550402482,TX,Texas,6550.08,401.0,401.0,https://specials-images.forbesimg.com/imageserve/5f497437cd54e9286d8faecb/416x416.jpg?background=000000&cropX1=132&cropX2=2902&cropY1=36&cropY2=2804,497.0,494.0,3700.0,,,,
1337,Jean-Pierre Cayard,Cayard,jean-pierre-cayard,no-pic,-3.884,80.0,spirits,Food & Beverage,M,France,1681550402483,,,3076.397,994.0,994.0,//specials-images.forbesimg.com/imageserve/5c6f8ad4a7ea43100043201c/416x416.jpg?background=000000&cropX1=333&cropX2=1458&cropY1=170&cropY2=1295,498.0,494.0,3700.0,,,,
1338,Andrew Currie,Currie,andrew-currie,no-pic,0.0,67.0,chemicals,Manufacturing,M,United Kingdom,1681550402482,,,7862.915,286.0,286.0,//specials-images.forbesimg.com/imageserve/58a0ae994bbe6f0e55869b78/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=24&cropY2=767,499.0,494.0,3700.0,,,,
1339,Jeff Greene,Greene,jeff-greene,jeff-greene,0.0,68.0,"real estate, investments",Real Estate,M,United States,1681550402482,FL,Florida,7161.19,336.0,336.0,https://specials-images.forbesimg.com/imageserve/5ff75b1157f0e95e19f6ea38/416x416.jpg?background=000000&cropX1=44&cropX2=924&cropY1=18&cropY2=898,500.0,494.0,3700.0,,,,
1340,Reed Hastings,Hastings,reed-hastings,reed-hastings,-54.724,62.0,Netflix,Media & Entertainment,M,United States,1681550402483,CA,California,3471.6,864.0,864.0,//specials-images.forbesimg.com/imageserve/5d8ae9ff18444200084e72df/416x416.jpg?background=000000&cropX1=980&cropX2=2430&cropY1=95&cropY2=1544,501.0,494.0,3700.0,"CEO, Netflix",False,,
1341,Vladimir Kim,Kim,vladimir-kim,vladimir-kim,0.0,62.0,mining,Metals & Mining,M,Kazakhstan,1681550402482,,,4605.5,619.0,619.0,//specials-images.forbesimg.com/imageserve/5c70ea114bbe6f79c5474283/416x416.jpg?background=000000&cropX1=223&cropX2=2134&cropY1=9&cropY2=1919,502.0,494.0,3700.0,,,,
1342,Ted Lerner,Lerner,ted-lerner,ted-lerner,,97.0,real estate,Real Estate,M,United States,1617122612678,MD,Maryland,,,,//specials-images.forbesimg.com/imageserve/5ba5182d4bbe6f79516f57f2/416x416.jpg?background=000000&cropX1=12&cropX2=2627&cropY1=6&cropY2=2621,503.0,494.0,3700.0,,,,
1343,Li Wa,Li,li-wa,li-wa,-5.517,57.0,real estate,Real Estate,M,Hong Kong,1681550402483,,,1498.085,2008.0,2008.0,https://specials-images.forbesimg.com/imageserve/1d225270d1a088f84333d4b2d0d6932a/416x416.jpg?background=000000&cropX1=43&cropX2=710&cropY1=187&cropY2=854,504.0,494.0,3700.0,,,,
1344,Michael Milken,Milken,michael-milken,michael-milken,0.0,76.0,investments,Finance & Investments,M,United States,1681550402482,CA,California,6000.0,442.0,442.0,//specials-images.forbesimg.com/imageserve/5ba54b774bbe6f79516f6035/416x416.jpg?background=000000&cropX1=615&cropX2=2337&cropY1=389&cropY2=2113,505.0,494.0,3700.0,,,,
1345,Akio Nitori,Nitori,akio-nitori,akio-nitori,35.032,79.0,home furnishings,Fashion & Retail,M,Japan,1681550402483,,,3634.396,819.0,819.0,https://specials-images.forbesimg.com/imageserve/629e5bd55774db231ad8d399/416x416.jpg?background=000000&cropX1=60&cropX2=1445&cropY1=55&cropY2=1440,506.0,494.0,3700.0,,,,
1346,Idan Ofer,Ofer,idan-ofer,idan-ofer,-3.661,67.0,"drilling, shipping",Diversified,M,Israel,1681550402482,,,14078.409,127.0,127.0,//specials-images.forbesimg.com/imageserve/5e76cd8010380d0006fbb808/416x416.jpg?background=000000&cropX1=25&cropX2=1096&cropY1=93&cropY2=1164,507.0,494.0,3700.0,,,,
1347,Mitchell Rales,Rales,mitchell-rales,mitchell-rales,-42.154,66.0,"manufacturing, investments",Manufacturing,M,United States,1681550402482,MD,Maryland,5649.406,476.0,476.0,//specials-images.forbesimg.com/imageserve/5d8ab76522254b0008e162bb/416x416.jpg?background=000000&cropX1=377&cropX2=1461&cropY1=0&cropY2=1085,508.0,494.0,3700.0,,,,
1348,John Reece,Reece,john-reece,no-pic,0.0,66.0,chemicals,Manufacturing,M,United Kingdom,1681550402482,,,7870.03,284.0,284.0,//specials-images.forbesimg.com/imageserve/58a0baa54bbe6f0e55869bfa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821,509.0,494.0,3700.0,,,,
1349,Trevor Rees-Jones,Rees-Jones,trevor-rees-jones,trevor-rees-jones,2.763,71.0,oil & gas,Energy,M,United States,1681550402483,TX,Texas,3837.217,770.0,770.0,//specials-images.forbesimg.com/imageserve/5d8ae0b218444200084e728b/416x416.jpg?background=000000&cropX1=464&cropX2=1110&cropY1=400&cropY2=1046,510.0,494.0,3700.0,,,,
1350,Kushal Pal Singh,Singh,kushal-pal-singh,kushal-pal-singh,0.0,91.0,real estate,Real Estate,M,India,1681550402482,,,9636.112,203.0,203.0,//specials-images.forbesimg.com/imageserve/56ca6a42e4b062f6b59a3447/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=232&cropY2=968,511.0,494.0,3700.0,,,,
1351,Michal Solowow,Solowow,michal-solowow,michal-solowow,0.099,60.0,investments,Finance & Investments,M,Poland,1681550402482,,,6491.074,406.0,406.0,https://specials-images.forbesimg.com/imageserve/6426ed3a2dc404c9e8217d97/416x416.jpg?background=000000&cropX1=0&cropX2=1784&cropY1=102&cropY2=1888,512.0,494.0,3700.0,,,,
1352,Aiyawatt Srivaddhanaprabha,Srivaddhanaprabha,aiyawatt-srivaddhanaprabha,no-pic,,37.0,duty-free,Fashion & Retail,M,Thailand,1626449712507,,,,,,https://specials-images.forbesimg.com/imageserve/60e5e6b3f4f51841a39bebbe/416x416.jpg?background=000000&cropX1=424&cropX2=912&cropY1=36&cropY2=524,513.0,494.0,3700.0,,,,
1353,Dannine Avara,Avara,dannine-avara,no-pic-female,25.392,59.0,pipelines,Energy,F,United States,1681550402482,TX,Texas,6994.201,345.0,345.0,,514.0,514.0,3600.0,,,,
1354,Dagmar Dolby,Dolby,dagmar-dolby,dagmar-dolby,-12.245,81.0,Dolby Laboratories,Technology,F,United States,1681550402482,CA,California,5088.032,556.0,556.0,https://specials-images.forbesimg.com/imageserve/5f49769ec9cb2eb7abc2fa7b/416x416.jpg?background=000000&cropX1=0&cropX2=2474&cropY1=77&cropY2=2550,515.0,514.0,3600.0,,,,
1355,Scott Duncan,Duncan,scott-duncan,no-pic,25.392,40.0,pipelines,Energy,M,United States,1681550402482,TX,Texas,6994.201,345.0,347.0,,516.0,514.0,3600.0,,,,
1356,Milane Frantz,Frantz,milane-frantz,milane-frantz,25.392,53.0,pipelines,Energy,F,United States,1681550402482,TX,Texas,6994.201,345.0,346.0,//specials-images.forbesimg.com/imageserve/087ea54ecfa62609c6cafe4bd4410588/416x416.jpg?background=000000&cropX1=1&cropX2=548&cropY1=9&cropY2=556,517.0,514.0,3600.0,,,,
1357,Frits Goldschmeding,Goldschmeding,frits-goldschmeding,frits-goldschmeding,40.616,89.0,temp agency,Service,M,Netherlands,1681550402482,,,5969.688,448.0,448.0,//specials-images.forbesimg.com/imageserve/b11e15397177ea074c2b0d30ddeb459f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=76&cropY2=817,518.0,514.0,3600.0,,,,
1358,Luciano Hang,Hang,luciano-hang,no-pic,0.0,60.0,department stores,Fashion & Retail,M,Brazil,1681550402483,,,3353.443,906.0,906.0,//specials-images.forbesimg.com/imageserve/5e74315107adf00006db9f42/416x416.jpg?background=000000&cropX1=697&cropX2=2148&cropY1=143&cropY2=1594,519.0,514.0,3600.0,,,,
1359,Hedda im Brahm-Droege,im Brahm-Droege,hedda-im-brahm-droege,no-pic-female,4.776,68.0,consulting,Service,F,Germany,1681550402483,,,1031.089,2603.0,2603.0,,520.0,514.0,3600.0,,,,
1360,Sumet Jiaravanon,Jiaravanon,sumet-jiaravanon,no-pic,30.882,88.0,diversified,Diversified,M,Thailand,1681550402482,,,6148.949,426.0,426.0,//specials-images.forbesimg.com/imageserve/5c724fe5a7ea43100043538d/416x416.jpg?background=000000&cropX1=4&cropX2=473&cropY1=61&cropY2=530,521.0,514.0,3600.0,,,,
1361,Samuel Tak Lee,Lee,samuel-tak-lee,no-pic,0.0,84.0,real estate,Real Estate,M,Hong Kong,1681550402483,,,3699.231,801.0,801.0,//specials-images.forbesimg.com/imageserve/5e3b2f168b6cf300071df349/416x416.jpg?background=000000&cropX1=0&cropX2=468&cropY1=0&cropY2=468,522.0,514.0,3600.0,,,,
1362,Lee Yeow Chor & Yeow Seng,Lee,lee-yeow-chor-yeow-seng,no-pic,,,"palm oil, property",Food & Beverage,M,Malaysia,1617669676122,,,,,,https://specials-images.forbesimg.com/imageserve/629fb829a251a6c8591682ad/416x416.jpg?background=000000&cropX1=0&cropX2=2333&cropY1=0&cropY2=2333,523.0,514.0,3600.0,,,,
1363,Lin Shu-hong,Lin,lin-shu-hong,no-pic,0.0,94.0,petrochemicals,Manufacturing,M,Taiwan,1681550402482,,,7913.881,279.0,279.0,https://specials-images.forbesimg.com/imageserve/63a0cb09c894b4f0c7e821a2/416x416.jpg?background=000000&cropX1=20&cropX2=3408&cropY1=64&cropY2=3456,524.0,514.0,3600.0,,,,
1364,Shigenobu Nagamori,Nagamori,shigenobu-nagamori,shigenobu-nagamori,7.898,78.0,motors,Manufacturing,M,Japan,1681550402483,,,3720.652,795.0,795.0,//specials-images.forbesimg.com/imageserve/5ea6e3cb52ac2e00060dd521/416x416.jpg?background=000000&cropX1=845&cropX2=3507&cropY1=6&cropY2=2667,525.0,514.0,3600.0,,,,
1365,Nie Tengyun,Nie,tengyun-nie,no-pic,0.0,47.0,logistics,Service,M,China,1681550402483,,,1939.73,1612.0,1612.0,//specials-images.forbesimg.com/imageserve/5dc07d64ca425400079c69b6/416x416.jpg?background=000000&cropX1=848&cropX2=3536&cropY1=848&cropY2=3537,526.0,514.0,3600.0,,,,
1366,Rodger Riney,Riney,rodger-riney,rodger-riney,0.0,77.0,discount brokerage,Finance & Investments,M,United States,1681550402483,MO,Missouri,3321.8,913.0,913.0,//specials-images.forbesimg.com/imageserve/5d8ae4af22254b0008e165b1/416x416.jpg?background=000000&cropX1=414&cropX2=880&cropY1=23&cropY2=489,527.0,514.0,3600.0,"Cofounder, Scottrade, Inc.",False,,
1367,Gary Rollins,Rollins,gary-rollins,no-pic,-67.541,78.0,pest control,Service,M,United States,1681550402482,GA,Georgia,5825.002,456.0,456.0,//specials-images.forbesimg.com/imageserve/57e11eb8a7ea430a8a1a0944/416x416.jpg?background=000000&cropX1=188&cropX2=652&cropY1=114&cropY2=578,528.0,514.0,3600.0,,,,
1368,Alexandra Schoerghuber,Schoerghuber,alexandra-schoerghuber,no-pic-female,0.0,64.0,real estate,Real Estate,F,Germany,1681550402482,,,5189.089,536.0,536.0,//specials-images.forbesimg.com/imageserve/5e76149cc7b02d000666c682/416x416.jpg?background=000000&cropX1=0&cropX2=1878&cropY1=139&cropY2=2017,529.0,514.0,3600.0,,,,
1369,Thomas Siebel,Siebel,thomas-siebel,thomas-siebel,-11.288,70.0,business software,Technology,M,United States,1681550402483,CA,California,3481.636,857.0,857.0,//specials-images.forbesimg.com/imageserve/5d8afefa18444200084e73b7/416x416.jpg?background=000000&cropX1=691&cropX2=3487&cropY1=370&cropY2=3168,530.0,514.0,3600.0,,,,
1370,Lynsi Snyder,Snyder,lynsi-snyder,no-pic-female,0.0,40.0,In-N-Out Burger,Food & Beverage,F,United States,1681550402482,CA,California,4230.4,690.0,690.0,//specials-images.forbesimg.com/imageserve/5d8ae63e22254b0008e165db/416x416.jpg?background=000000&cropX1=3137&cropX2=6000&cropY1=1286&cropY2=4149,531.0,514.0,3600.0,,,,
1371,Steven Spielberg,Spielberg,steven-spielberg,steven-spielberg,0.0,76.0,movies,Media & Entertainment,M,United States,1681550402482,CA,California,4000.0,722.0,722.0,https://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/416x416.jpg?background=000000&cropX1=377&cropX2=3114&cropY1=768&cropY2=3504,532.0,514.0,3600.0,,,,
1372,Donald Sterling,Sterling,donald-sterling,donald-sterling,0.0,88.0,real estate,Real Estate,M,United States,1681550402482,CA,California,4091.379,710.0,710.0,//specials-images.forbesimg.com/imageserve/5d8adf936de3150009a506d9/416x416.jpg?background=000000&cropX1=575&cropX2=1669&cropY1=146&cropY2=1240,533.0,514.0,3600.0,,,,
1373,Rita Tong Liu,Tong Liu,rita-tong-liu,no-pic-female,0.0,74.0,real estate,Real Estate,F,Hong Kong,1681550402483,,,3146.61,968.0,968.0,https://specials-images.forbesimg.com/imageserve/60352e99e4589cfcfd71abaa/416x416.jpg?background=000000&cropX1=1334&cropX2=2444&cropY1=126&cropY2=1235,534.0,514.0,3600.0,,,,
1374,Wang Roger,Wang,wang-roger,no-pic,,74.0,retail,Fashion & Retail,M,United States,1617669800151,,,,,,https://specials-images.forbesimg.com/imageserve/55faac1de4b0ffa7afe4aeac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,535.0,514.0,3600.0,,,,
1375,Randa Duncan Williams,Williams,randa-duncan-williams,no-pic-female,25.459,61.0,pipelines,Energy,F,United States,1681550402482,TX,Texas,7006.315,344.0,344.0,//specials-images.forbesimg.com/imageserve/08e1b96a529223a3ac25ca9a21cc8092/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805,536.0,514.0,3600.0,"Non-Executive Chairman of the Board, Enterprise GP Holdings",False,,
1376,Aloys Wobben,Wobben,aloys-wobben,aloys-wobben,,71.0,wind turbines,Energy,M,Germany,1617669600191,,,,,,//specials-images.forbesimg.com/imageserve/58a1c43331358e1a35ab4071/416x416.jpg?background=000000&cropX1=0&cropX2=742&cropY1=21&cropY2=764,537.0,514.0,3600.0,,,,
